in s,C1 in V
-3.96000E-08,-8.73281E-04
-3.92000E-08,-8.73281E-04
-3.88000E-08,-8.95922E-03
-3.84000E-08,-1.70452E-02
-3.80000E-08,-6.26391E-03
-3.76000E-08,9.90797E-03
-3.72000E-08,1.26033E-02
-3.68000E-08,-3.56859E-03
-3.64000E-08,-1.70452E-02
-3.60000E-08,-1.16545E-02
-3.56000E-08,4.51734E-03
-3.52000E-08,4.51734E-03
-3.48000E-08,-8.95922E-03
-3.44000E-08,-1.43498E-02
-3.40000E-08,-8.73281E-04
-3.36000E-08,9.90797E-03
-3.32000E-08,4.51734E-03
-3.28000E-08,-6.26391E-03
-3.24000E-08,-3.56859E-03
-3.20000E-08,4.51734E-03
-3.16000E-08,1.82203E-03
-3.12000E-08,-3.56859E-03
-3.08000E-08,-3.56859E-03
-3.04000E-08,-3.56859E-03
-3.00000E-08,-6.26391E-03
-2.96000E-08,-8.95922E-03
-2.92000E-08,-8.73281E-04
-2.88000E-08,4.51734E-03
-2.84000E-08,-8.73281E-04
-2.80000E-08,-6.26391E-03
-2.76000E-08,-3.56859E-03
-2.72000E-08,4.51734E-03
-2.68000E-08,1.82203E-03
-2.64000E-08,-6.26391E-03
-2.60000E-08,-8.95922E-03
-2.56000E-08,-8.73281E-04
-2.52000E-08,4.51734E-03
-2.48000E-08,1.82203E-03
-2.44000E-08,-8.73281E-04
-2.40000E-08,-8.73281E-04
-2.36000E-08,-8.73281E-04
-2.32000E-08,-3.56859E-03
-2.28000E-08,-8.95922E-03
-2.24000E-08,-1.16545E-02
-2.20000E-08,-8.95922E-03
-2.16000E-08,-6.26391E-03
-2.12000E-08,-6.26391E-03
-2.08000E-08,-8.95922E-03
-2.04000E-08,-1.16545E-02
-2.00000E-08,-8.95922E-03
-1.96000E-08,-6.26391E-03
-1.92000E-08,-6.26391E-03
-1.88000E-08,-1.16545E-02
-1.84000E-08,-1.16545E-02
-1.80000E-08,-3.56859E-03
-1.76000E-08,4.51734E-03
-1.72000E-08,4.51734E-03
-1.68000E-08,-3.56859E-03
-1.64000E-08,-3.56859E-03
-1.60000E-08,7.21266E-03
-1.56000E-08,1.52986E-02
-1.52000E-08,7.21266E-03
-1.48000E-08,-1.43498E-02
-1.44000E-08,-2.24358E-02
-1.40000E-08,-8.95922E-03
-1.36000E-08,7.21266E-03
-1.32000E-08,7.21266E-03
-1.28000E-08,-3.56859E-03
-1.24000E-08,-6.26391E-03
-1.20000E-08,4.51734E-03
-1.16000E-08,9.90797E-03
-1.12000E-08,7.21266E-03
-1.08000E-08,1.82203E-03
-1.04000E-08,4.51734E-03
-1.00000E-08,9.90797E-03
-9.60000E-09,1.79939E-02
-9.20000E-09,2.06892E-02
-8.80000E-09,2.06892E-02
-8.40000E-09,1.79939E-02
-8.00000E-09,2.06892E-02
-7.60000E-09,3.41658E-02
-7.20000E-09,5.57283E-02
-6.80000E-09,7.45955E-02
-6.40000E-09,8.53767E-02
-6.00000E-09,9.07673E-02
-5.60000E-09,1.12330E-01
-5.20000E-09,1.44674E-01
-4.80000E-09,1.71627E-01
-4.40000E-09,1.82408E-01
-4.00000E-09,1.93189E-01
-3.60000E-09,2.20142E-01
-3.20000E-09,2.60572E-01
-2.80000E-09,2.92916E-01
-2.40000E-09,3.11783E-01
-2.00000E-09,3.33345E-01
-1.60000E-09,3.68385E-01
-1.20000E-09,4.14205E-01
-8.00000E-10,4.57330E-01
-4.00000E-10,4.95064E-01
1.20000E-23,5.27408E-01
4.00000E-10,5.62447E-01
8.00000E-10,6.00181E-01
1.20000E-09,6.37916E-01
