in s,C1 in V
4.36000E-08,-2.11182E-01
4.40000E-08,-2.38037E-01
4.44000E-08,-2.60010E-01
4.48000E-08,-2.81982E-01
4.52000E-08,-3.06396E-01
4.56000E-08,-3.28369E-01
4.60000E-08,-3.45459E-01
4.64000E-08,-3.57666E-01
4.68000E-08,-3.72314E-01
4.72000E-08,-3.79639E-01
4.76000E-08,-3.84521E-01
4.80000E-08,-3.94287E-01
4.84000E-08,-4.13818E-01
4.88000E-08,-4.26025E-01
4.92000E-08,-4.26025E-01
4.96000E-08,-4.21143E-01
5.00000E-08,-4.23584E-01
5.04000E-08,-4.28467E-01
5.08000E-08,-4.33350E-01
5.12000E-08,-4.38232E-01
5.16000E-08,-4.45557E-01
5.20000E-08,-4.50439E-01
5.24000E-08,-4.47998E-01
5.28000E-08,-4.45557E-01
5.32000E-08,-4.50439E-01
5.36000E-08,-4.57764E-01
5.40000E-08,-4.60205E-01
5.44000E-08,-4.55322E-01
5.48000E-08,-4.52881E-01
5.52000E-08,-4.52881E-01
5.56000E-08,-4.50439E-01
5.60000E-08,-4.47998E-01
5.64000E-08,-4.47998E-01
5.68000E-08,-4.52881E-01
5.72000E-08,-4.55322E-01
5.76000E-08,-4.55322E-01
5.80000E-08,-4.55322E-01
5.84000E-08,-4.52881E-01
5.88000E-08,-4.50439E-01
5.92000E-08,-4.47998E-01
5.96000E-08,-4.45557E-01
6.00000E-08,-4.47998E-01
6.04000E-08,-4.50439E-01
6.08000E-08,-4.52881E-01
6.12000E-08,-4.52881E-01
6.16000E-08,-4.52881E-01
6.20000E-08,-4.52881E-01
6.24000E-08,-4.57764E-01
6.28000E-08,-4.60205E-01
6.32000E-08,-4.60205E-01
6.36000E-08,-4.57764E-01
6.40000E-08,-4.62646E-01
6.44000E-08,-4.72412E-01
6.48000E-08,-4.77295E-01
6.52000E-08,-4.74854E-01
6.56000E-08,-4.69971E-01
6.60000E-08,-4.72412E-01
6.64000E-08,-4.79736E-01
6.68000E-08,-4.82178E-01
6.72000E-08,-4.82178E-01
6.76000E-08,-4.82178E-01
6.80000E-08,-4.79736E-01
6.84000E-08,-4.74854E-01
6.88000E-08,-4.74854E-01
6.92000E-08,-4.79736E-01
6.96000E-08,-4.82178E-01
7.00000E-08,-4.79736E-01
7.04000E-08,-4.77295E-01
7.08000E-08,-4.79736E-01
7.12000E-08,-4.74854E-01
7.16000E-08,-4.65088E-01
7.20000E-08,-4.65088E-01
7.24000E-08,-4.79736E-01
7.28000E-08,-4.91943E-01
7.32000E-08,-4.87061E-01
7.36000E-08,-4.72412E-01
7.40000E-08,-4.69971E-01
7.44000E-08,-4.84619E-01
7.48000E-08,-4.96826E-01
7.52000E-08,-4.96826E-01
7.56000E-08,-4.89502E-01
7.60000E-08,-4.84619E-01
7.64000E-08,-4.82178E-01
7.68000E-08,-4.82178E-01
7.72000E-08,-4.87061E-01
7.76000E-08,-4.94385E-01
7.80000E-08,-5.01709E-01
7.84000E-08,-5.01709E-01
7.88000E-08,-4.96826E-01
7.92000E-08,-4.91943E-01
7.96000E-08,-4.89502E-01
8.00000E-08,-4.91943E-01
8.04000E-08,-4.94385E-01
8.08000E-08,-4.96826E-01
8.12000E-08,-4.99268E-01
8.16000E-08,-4.96826E-01
8.20000E-08,-4.89502E-01
8.24000E-08,-4.84619E-01
8.28000E-08,-4.82178E-01
8.32000E-08,-4.84619E-01
8.36000E-08,-4.87061E-01
8.40000E-08,-4.87061E-01
8.44000E-08,-4.91943E-01
8.48000E-08,-4.96826E-01
8.52000E-08,-5.01709E-01
8.56000E-08,-4.99268E-01
8.60000E-08,-4.94385E-01
