in s,C1 in V
2.532E-07,5.04695E-01
2.536E-07,4.96883E-01
2.540E-07,4.98836E-01
2.544E-07,4.98836E-01
2.548E-07,5.00789E-01
2.552E-07,5.00789E-01
2.556E-07,5.00789E-01
2.560E-07,4.89070E-01
2.564E-07,4.92977E-01
2.568E-07,4.98836E-01
2.572E-07,5.06648E-01
2.576E-07,5.04695E-01
2.580E-07,5.02742E-01
2.584E-07,5.00789E-01
2.588E-07,5.04695E-01
2.592E-07,5.00789E-01
2.596E-07,4.92977E-01
2.600E-07,4.96883E-01
2.604E-07,4.96883E-01
2.608E-07,4.98836E-01
2.612E-07,5.06648E-01
2.616E-07,4.94930E-01
2.620E-07,5.00789E-01
2.624E-07,5.00789E-01
2.628E-07,4.98836E-01
2.632E-07,4.92977E-01
2.636E-07,5.04695E-01
2.640E-07,5.04695E-01
2.644E-07,4.94930E-01
2.648E-07,4.94930E-01
2.652E-07,4.96883E-01
2.656E-07,4.92977E-01
2.660E-07,4.94930E-01
2.664E-07,4.98836E-01
2.668E-07,4.96883E-01
2.672E-07,4.98836E-01
2.676E-07,5.00789E-01
2.680E-07,5.00789E-01
2.684E-07,5.00789E-01
2.688E-07,5.00789E-01
2.692E-07,5.02742E-01
2.696E-07,4.98836E-01
2.700E-07,4.92977E-01
2.704E-07,4.91023E-01
2.708E-07,4.92977E-01
2.712E-07,4.94930E-01
2.716E-07,4.98836E-01
2.720E-07,4.98836E-01
2.724E-07,4.92977E-01
2.728E-07,4.79305E-01
2.732E-07,4.98836E-01
2.736E-07,5.04695E-01
2.740E-07,5.02742E-01
2.744E-07,4.96883E-01
2.748E-07,5.00789E-01
2.752E-07,4.92977E-01
2.756E-07,4.91023E-01
2.760E-07,4.94930E-01
2.764E-07,4.92977E-01
2.768E-07,4.92977E-01
2.772E-07,4.92977E-01
2.776E-07,5.02742E-01
2.780E-07,4.98836E-01
2.784E-07,4.96883E-01
2.788E-07,5.06648E-01
2.792E-07,4.96883E-01
2.796E-07,4.89070E-01
2.800E-07,4.94930E-01
2.804E-07,4.98836E-01
2.808E-07,4.92977E-01
2.812E-07,4.91023E-01
2.816E-07,4.91023E-01
2.820E-07,4.92977E-01
2.824E-07,4.94930E-01
2.828E-07,5.02742E-01
2.832E-07,4.94930E-01
2.836E-07,4.98836E-01
2.840E-07,5.04695E-01
2.844E-07,4.98836E-01
2.848E-07,4.98836E-01
2.852E-07,4.96883E-01
2.856E-07,4.96883E-01
2.860E-07,4.94930E-01
2.864E-07,4.98836E-01
2.868E-07,4.94930E-01
2.872E-07,4.92977E-01
2.876E-07,4.94930E-01
2.880E-07,4.92977E-01
2.884E-07,4.92977E-01
2.888E-07,4.94930E-01
2.892E-07,5.00789E-01
2.896E-07,4.94930E-01
2.900E-07,5.00789E-01
2.904E-07,5.04695E-01
2.908E-07,4.98836E-01
2.912E-07,5.04695E-01
2.916E-07,5.06648E-01
2.920E-07,5.04695E-01
2.924E-07,5.02742E-01
2.928E-07,4.98836E-01
2.932E-07,5.04695E-01
2.936E-07,5.00789E-01
2.940E-07,4.98836E-01
2.944E-07,5.00789E-01
2.948E-07,5.04695E-01
2.952E-07,5.00789E-01
2.956E-07,5.04695E-01
2.960E-07,4.94930E-01
2.964E-07,5.02742E-01
2.968E-07,4.98836E-01
2.972E-07,5.00789E-01
2.976E-07,5.00789E-01
2.980E-07,4.98836E-01
2.984E-07,4.98836E-01
2.988E-07,4.96883E-01
2.992E-07,4.98836E-01
2.996E-07,4.96883E-01
3.000E-07,5.00789E-01
3.004E-07,4.94930E-01
3.008E-07,4.92977E-01
3.012E-07,4.92977E-01
3.016E-07,4.98836E-01
3.020E-07,4.92977E-01
3.024E-07,4.94930E-01
3.028E-07,5.00789E-01
3.032E-07,5.04695E-01
3.036E-07,5.02742E-01
3.040E-07,5.06648E-01
3.044E-07,5.00789E-01
3.048E-07,4.91023E-01
3.052E-07,4.98836E-01
3.056E-07,4.98836E-01
3.060E-07,5.00789E-01
3.064E-07,4.96883E-01
3.068E-07,4.96883E-01
3.072E-07,4.92977E-01
3.076E-07,4.92977E-01
3.080E-07,5.08602E-01
3.084E-07,4.98836E-01
3.088E-07,4.94930E-01
3.092E-07,4.98836E-01
3.096E-07,4.96883E-01
3.100E-07,4.94930E-01
3.104E-07,4.92977E-01
3.108E-07,4.92977E-01
3.112E-07,4.96883E-01
3.116E-07,5.00789E-01
3.120E-07,4.98836E-01
3.124E-07,5.04695E-01
3.128E-07,4.91023E-01
3.132E-07,5.00789E-01
3.136E-07,5.00789E-01
3.140E-07,4.96883E-01
3.144E-07,5.00789E-01
3.148E-07,4.94930E-01
3.152E-07,4.87117E-01
3.156E-07,5.00789E-01
3.160E-07,5.08602E-01
3.164E-07,5.00789E-01
3.168E-07,4.98836E-01
3.172E-07,5.00789E-01
3.176E-07,5.00789E-01
3.180E-07,5.04695E-01
3.184E-07,4.98836E-01
3.188E-07,5.00789E-01
3.192E-07,4.92977E-01
3.196E-07,4.98836E-01
3.200E-07,4.98836E-01
3.204E-07,4.92977E-01
3.208E-07,5.00789E-01
3.212E-07,5.00789E-01
3.216E-07,4.98836E-01
3.220E-07,4.89070E-01
3.224E-07,4.94930E-01
3.228E-07,5.00789E-01
3.232E-07,4.98836E-01
3.236E-07,5.00789E-01
3.240E-07,4.98836E-01
3.244E-07,5.00789E-01
3.248E-07,4.98836E-01
3.252E-07,4.94930E-01
3.256E-07,5.00789E-01
3.260E-07,4.89070E-01
3.264E-07,4.92977E-01
3.268E-07,4.96883E-01
3.272E-07,5.02742E-01
3.276E-07,4.98836E-01
3.280E-07,5.02742E-01
3.284E-07,4.91023E-01
3.288E-07,4.87117E-01
3.292E-07,5.00789E-01
3.296E-07,4.92977E-01
3.300E-07,4.96883E-01
3.304E-07,4.96883E-01
3.308E-07,4.96883E-01
3.312E-07,5.02742E-01
3.316E-07,4.98836E-01
3.320E-07,4.96883E-01
3.324E-07,4.96883E-01
3.328E-07,4.91023E-01
3.332E-07,4.96883E-01
3.336E-07,5.00789E-01
3.340E-07,4.92977E-01
3.344E-07,4.94930E-01
3.348E-07,5.00789E-01
3.352E-07,5.00789E-01
3.356E-07,5.02742E-01
3.360E-07,4.94930E-01
3.364E-07,4.94930E-01
3.368E-07,4.98836E-01
3.372E-07,5.08602E-01
3.376E-07,4.98836E-01
3.380E-07,4.96883E-01
3.384E-07,5.02742E-01
3.388E-07,5.00789E-01
3.392E-07,5.02742E-01
3.396E-07,4.91023E-01
3.400E-07,4.94930E-01
3.404E-07,4.96883E-01
3.408E-07,4.89070E-01
3.412E-07,4.92977E-01
3.416E-07,4.98836E-01
3.420E-07,4.92977E-01
3.424E-07,4.96883E-01
3.428E-07,4.91023E-01
3.432E-07,4.96883E-01
3.436E-07,5.00789E-01
3.440E-07,5.00789E-01
3.444E-07,4.98836E-01
3.448E-07,4.92977E-01
3.452E-07,5.02742E-01
3.456E-07,5.06648E-01
3.460E-07,4.98836E-01
3.464E-07,5.02742E-01
3.468E-07,5.04695E-01
3.472E-07,4.96883E-01
3.476E-07,4.94930E-01
3.480E-07,4.98836E-01
3.484E-07,4.94930E-01
3.488E-07,4.96883E-01
3.492E-07,5.00789E-01
3.496E-07,5.04695E-01
3.500E-07,5.00789E-01
3.504E-07,5.00789E-01
3.508E-07,4.94930E-01
3.512E-07,4.96883E-01
3.516E-07,5.00789E-01
3.520E-07,5.00789E-01
3.524E-07,4.94930E-01
3.528E-07,4.92977E-01
3.532E-07,4.98836E-01
3.536E-07,4.92977E-01
3.540E-07,4.92977E-01
3.544E-07,4.92977E-01
3.548E-07,5.02742E-01
3.552E-07,4.98836E-01
3.556E-07,5.04695E-01
3.560E-07,5.00789E-01
3.564E-07,5.04695E-01
3.568E-07,4.96883E-01
3.572E-07,4.94930E-01
3.576E-07,4.92977E-01
3.580E-07,5.04695E-01
3.584E-07,4.98836E-01
3.588E-07,4.96883E-01
3.592E-07,4.94930E-01
3.596E-07,4.98836E-01
3.600E-07,5.00789E-01
3.604E-07,4.91023E-01
3.608E-07,5.00789E-01
3.612E-07,5.02742E-01
3.616E-07,4.92977E-01
3.620E-07,4.92977E-01
3.624E-07,4.96883E-01
3.628E-07,4.96883E-01
3.632E-07,4.98836E-01
3.636E-07,4.96883E-01
3.640E-07,4.94930E-01
3.644E-07,4.94930E-01
3.648E-07,4.89070E-01
3.652E-07,4.98836E-01
3.656E-07,5.00789E-01
3.660E-07,5.04695E-01
3.664E-07,4.94930E-01
3.668E-07,4.96883E-01
3.672E-07,4.98836E-01
3.676E-07,4.94930E-01
3.680E-07,4.98836E-01
3.684E-07,4.94930E-01
3.688E-07,4.91023E-01
3.692E-07,4.96883E-01
3.696E-07,5.04695E-01
3.700E-07,5.00789E-01
3.704E-07,4.92977E-01
3.708E-07,4.94930E-01
3.712E-07,4.92977E-01
3.716E-07,5.00789E-01
3.720E-07,5.08602E-01
3.724E-07,4.96883E-01
3.728E-07,4.96883E-01
3.732E-07,5.00789E-01
3.736E-07,5.00789E-01
3.740E-07,4.94930E-01
3.744E-07,5.00789E-01
3.748E-07,5.02742E-01
3.752E-07,4.85164E-01
3.756E-07,4.98836E-01
3.760E-07,4.92977E-01
3.764E-07,4.92977E-01
3.768E-07,4.96883E-01
3.772E-07,5.02742E-01
3.776E-07,4.96883E-01
3.780E-07,4.96883E-01
3.784E-07,4.96883E-01
3.788E-07,5.00789E-01
3.792E-07,4.96883E-01
3.796E-07,4.96883E-01
3.800E-07,4.98836E-01
3.804E-07,4.94930E-01
3.808E-07,4.98836E-01
3.812E-07,5.02742E-01
3.816E-07,4.91023E-01
3.820E-07,4.91023E-01
3.824E-07,4.94930E-01
3.828E-07,4.96883E-01
3.832E-07,4.94930E-01
3.836E-07,5.04695E-01
3.840E-07,4.94930E-01
3.844E-07,4.98836E-01
3.848E-07,4.96883E-01
3.852E-07,5.06648E-01
3.856E-07,4.96883E-01
3.860E-07,4.92977E-01
3.864E-07,4.92977E-01
3.868E-07,5.00789E-01
3.872E-07,4.98836E-01
3.876E-07,5.00789E-01
3.880E-07,4.98836E-01
3.884E-07,4.98836E-01
3.888E-07,4.92977E-01
3.892E-07,4.94930E-01
3.896E-07,4.92977E-01
3.900E-07,4.96883E-01
3.904E-07,5.02742E-01
3.908E-07,4.92977E-01
3.912E-07,4.94930E-01
3.916E-07,4.89070E-01
3.920E-07,4.96883E-01
3.924E-07,4.89070E-01
3.928E-07,4.94930E-01
3.932E-07,4.98836E-01
3.936E-07,4.96883E-01
3.940E-07,4.94930E-01
3.944E-07,4.96883E-01
3.948E-07,4.94930E-01
3.952E-07,4.92977E-01
3.956E-07,5.06648E-01
3.960E-07,5.00789E-01
3.964E-07,4.94930E-01
3.968E-07,4.96883E-01
3.972E-07,4.92977E-01
3.976E-07,4.94930E-01
3.980E-07,4.96883E-01
3.984E-07,4.96883E-01
3.988E-07,4.98836E-01
3.992E-07,4.96883E-01
3.996E-07,4.87117E-01
4.000E-07,4.98836E-01
4.004E-07,4.94930E-01
4.008E-07,4.92977E-01
4.012E-07,5.00789E-01
4.016E-07,4.85164E-01
4.020E-07,4.89070E-01
4.024E-07,5.00789E-01
4.028E-07,4.94930E-01
4.032E-07,5.00789E-01
4.036E-07,4.92977E-01
4.040E-07,4.92977E-01
4.044E-07,4.87117E-01
4.048E-07,4.89070E-01
4.052E-07,4.96883E-01
4.056E-07,5.00789E-01
4.060E-07,4.96883E-01
4.064E-07,4.94930E-01
4.068E-07,4.98836E-01
4.072E-07,4.91023E-01
4.076E-07,4.98836E-01
4.080E-07,4.94930E-01
4.084E-07,4.92977E-01
4.088E-07,4.89070E-01
4.092E-07,5.02742E-01
4.096E-07,5.00789E-01
4.100E-07,5.04695E-01
4.104E-07,4.92977E-01
4.108E-07,4.87117E-01
4.112E-07,4.92977E-01
4.116E-07,4.92977E-01
4.120E-07,4.94930E-01
4.124E-07,4.91023E-01
4.128E-07,5.04695E-01
4.132E-07,5.06648E-01
4.136E-07,5.02742E-01
4.140E-07,5.04695E-01
4.144E-07,4.94930E-01
4.148E-07,5.00789E-01
4.152E-07,5.00789E-01
4.156E-07,4.94930E-01
4.160E-07,5.00789E-01
4.164E-07,4.91023E-01
4.168E-07,5.02742E-01
4.172E-07,4.98836E-01
4.176E-07,4.92977E-01
4.180E-07,4.94930E-01
4.184E-07,4.89070E-01
4.188E-07,4.94930E-01
4.192E-07,4.92977E-01
4.196E-07,4.92977E-01
4.200E-07,5.04695E-01
4.204E-07,4.98836E-01
4.208E-07,4.92977E-01
4.212E-07,4.91023E-01
4.216E-07,4.92977E-01
4.220E-07,5.00789E-01
4.224E-07,4.94930E-01
4.228E-07,4.94930E-01
4.232E-07,5.00789E-01
4.236E-07,5.00789E-01
4.240E-07,5.00789E-01
4.244E-07,5.04695E-01
4.248E-07,4.94930E-01
4.252E-07,4.92977E-01
4.256E-07,4.94930E-01
4.260E-07,4.92977E-01
4.264E-07,4.96883E-01
4.268E-07,4.96883E-01
4.272E-07,4.91023E-01
4.276E-07,4.92977E-01
4.280E-07,4.98836E-01
4.284E-07,4.94930E-01
4.288E-07,4.91023E-01
4.292E-07,4.98836E-01
4.296E-07,4.92977E-01
4.300E-07,4.98836E-01
4.304E-07,5.04695E-01
4.308E-07,5.02742E-01
4.312E-07,5.06648E-01
4.316E-07,4.96883E-01
4.320E-07,5.08602E-01
4.324E-07,5.04695E-01
4.328E-07,4.94930E-01
4.332E-07,5.00789E-01
4.336E-07,4.96883E-01
4.340E-07,4.94930E-01
4.344E-07,5.00789E-01
4.348E-07,5.00789E-01
4.352E-07,4.92977E-01
4.356E-07,5.00789E-01
4.360E-07,4.94930E-01
4.364E-07,4.91023E-01
4.368E-07,4.92977E-01
4.372E-07,4.94930E-01
4.376E-07,4.92977E-01
4.380E-07,5.00789E-01
4.384E-07,4.98836E-01
4.388E-07,4.98836E-01
4.392E-07,4.89070E-01
4.396E-07,4.92977E-01
4.400E-07,5.02742E-01
4.404E-07,5.06648E-01
4.408E-07,5.02742E-01
4.412E-07,5.02742E-01
4.416E-07,5.00789E-01
4.420E-07,4.98836E-01
4.424E-07,4.98836E-01
4.428E-07,4.96883E-01
4.432E-07,4.92977E-01
4.436E-07,4.92977E-01
4.440E-07,4.92977E-01
4.444E-07,4.92977E-01
4.448E-07,4.87117E-01
4.452E-07,5.04695E-01
4.456E-07,5.04695E-01
4.460E-07,4.96883E-01
4.464E-07,4.89070E-01
4.468E-07,4.94930E-01
4.472E-07,4.98836E-01
4.476E-07,4.91023E-01
4.480E-07,4.92977E-01
4.484E-07,4.89070E-01
4.488E-07,4.98836E-01
4.492E-07,5.02742E-01
4.496E-07,4.94930E-01
4.500E-07,4.98836E-01
4.504E-07,4.98836E-01
4.508E-07,4.94930E-01
4.512E-07,4.98836E-01
4.516E-07,5.02742E-01
4.520E-07,4.98836E-01
4.524E-07,4.92977E-01
4.528E-07,4.92977E-01
4.532E-07,5.00789E-01
4.536E-07,5.04695E-01
4.540E-07,4.92977E-01
4.544E-07,4.92977E-01
4.548E-07,4.91023E-01
4.552E-07,4.92977E-01
4.556E-07,4.96883E-01
4.560E-07,4.92977E-01
4.564E-07,4.89070E-01
4.568E-07,4.91023E-01
4.572E-07,4.91023E-01
4.576E-07,4.96883E-01
4.580E-07,4.94930E-01
4.584E-07,4.87117E-01
4.588E-07,5.04695E-01
4.592E-07,4.98836E-01
4.596E-07,5.00789E-01
4.600E-07,4.98836E-01
4.604E-07,4.96883E-01
4.608E-07,5.04695E-01
4.612E-07,5.08602E-01
4.616E-07,4.98836E-01
4.620E-07,4.91023E-01
4.624E-07,5.04695E-01
4.628E-07,4.96883E-01
4.632E-07,4.98836E-01
4.636E-07,4.96883E-01
4.640E-07,4.98836E-01
4.644E-07,4.94930E-01
4.648E-07,4.96883E-01
4.652E-07,4.92977E-01
4.656E-07,4.92977E-01
4.660E-07,4.92977E-01
4.664E-07,4.94930E-01
4.668E-07,5.04695E-01
4.672E-07,5.00789E-01
4.676E-07,4.96883E-01
4.680E-07,4.98836E-01
4.684E-07,4.92977E-01
4.688E-07,4.89070E-01
4.692E-07,4.92977E-01
4.696E-07,4.91023E-01
4.700E-07,4.96883E-01
4.704E-07,4.92977E-01
4.708E-07,5.00789E-01
4.712E-07,5.02742E-01
4.716E-07,4.98836E-01
4.720E-07,4.94930E-01
4.724E-07,4.98836E-01
4.728E-07,4.96883E-01
4.732E-07,4.96883E-01
4.736E-07,4.92977E-01
4.740E-07,4.94930E-01
4.744E-07,5.00789E-01
4.748E-07,5.00789E-01
4.752E-07,4.98836E-01
4.756E-07,4.96883E-01
4.760E-07,4.94930E-01
4.764E-07,5.00789E-01
4.768E-07,4.94930E-01
4.772E-07,4.98836E-01
4.776E-07,4.92977E-01
4.780E-07,4.96883E-01
4.784E-07,4.92977E-01
4.788E-07,4.94930E-01
4.792E-07,4.94930E-01
4.796E-07,5.00789E-01
4.800E-07,4.92977E-01
4.804E-07,4.89070E-01
4.808E-07,4.98836E-01
4.812E-07,5.00789E-01
4.816E-07,4.94930E-01
4.820E-07,4.91023E-01
4.824E-07,4.96883E-01
4.828E-07,4.96883E-01
4.832E-07,5.04695E-01
4.836E-07,5.00789E-01
4.840E-07,4.98836E-01
4.844E-07,4.94930E-01
4.848E-07,5.00789E-01
4.852E-07,5.00789E-01
4.856E-07,4.92977E-01
4.860E-07,4.91023E-01
4.864E-07,4.98836E-01
4.868E-07,4.96883E-01
4.872E-07,4.92977E-01
4.876E-07,4.94930E-01
4.880E-07,5.00789E-01
4.884E-07,4.92977E-01
4.888E-07,4.92977E-01
4.892E-07,4.87117E-01
4.896E-07,4.92977E-01
4.900E-07,4.96883E-01
4.904E-07,4.96883E-01
4.908E-07,4.94930E-01
4.912E-07,4.96883E-01
4.916E-07,4.94930E-01
4.920E-07,5.00789E-01
4.924E-07,5.00789E-01
4.928E-07,4.94930E-01
4.932E-07,5.00789E-01
4.936E-07,4.89070E-01
4.940E-07,4.92977E-01
4.944E-07,5.00789E-01
4.948E-07,4.96883E-01
4.952E-07,4.94930E-01
4.956E-07,4.94930E-01
4.960E-07,5.00789E-01
4.964E-07,4.94930E-01
4.968E-07,5.04695E-01
4.972E-07,5.00789E-01
4.976E-07,4.96883E-01
4.980E-07,5.00789E-01
4.984E-07,5.00789E-01
4.988E-07,4.94930E-01
4.992E-07,4.92977E-01
4.996E-07,4.89070E-01
5.000E-07,4.94930E-01
5.004E-07,4.92977E-01
5.008E-07,5.04695E-01
5.012E-07,4.96883E-01
5.016E-07,4.92977E-01
5.020E-07,4.91023E-01
5.024E-07,4.94930E-01
5.028E-07,5.06648E-01
5.032E-07,4.98836E-01
5.036E-07,4.96883E-01
5.040E-07,4.94930E-01
5.044E-07,5.00789E-01
5.048E-07,4.91023E-01
5.052E-07,4.96883E-01
5.056E-07,4.92977E-01
5.060E-07,5.00789E-01
5.064E-07,4.98836E-01
5.068E-07,4.96883E-01
5.072E-07,4.92977E-01
5.076E-07,4.87117E-01
5.080E-07,5.00789E-01
5.084E-07,4.92977E-01
5.088E-07,5.00789E-01
5.092E-07,5.00789E-01
5.096E-07,4.98836E-01
5.100E-07,4.98836E-01
5.104E-07,4.94930E-01
5.108E-07,4.98836E-01
5.112E-07,4.98836E-01
5.116E-07,4.92977E-01
5.120E-07,4.96883E-01
5.124E-07,4.92977E-01
5.128E-07,4.94930E-01
5.132E-07,4.98836E-01
5.136E-07,4.92977E-01
5.140E-07,4.85164E-01
5.144E-07,4.94930E-01
5.148E-07,4.96883E-01
5.152E-07,4.87117E-01
5.156E-07,5.00789E-01
5.160E-07,4.92977E-01
5.164E-07,4.87117E-01
5.168E-07,4.98836E-01
5.172E-07,5.04695E-01
5.176E-07,4.96883E-01
5.180E-07,4.94930E-01
5.184E-07,5.00789E-01
5.188E-07,5.00789E-01
5.192E-07,4.98836E-01
5.196E-07,5.00789E-01
5.200E-07,5.00789E-01
5.204E-07,5.00789E-01
5.208E-07,4.98836E-01
5.212E-07,5.00789E-01
5.216E-07,4.94930E-01
5.220E-07,4.94930E-01
5.224E-07,5.02742E-01
5.228E-07,4.98836E-01
5.232E-07,4.89070E-01
5.236E-07,4.96883E-01
5.240E-07,4.96883E-01
5.244E-07,4.92977E-01
5.248E-07,4.96883E-01
5.252E-07,4.94930E-01
5.256E-07,4.96883E-01
5.260E-07,4.92977E-01
5.264E-07,4.94930E-01
5.268E-07,4.98836E-01
5.272E-07,4.91023E-01
5.276E-07,4.94930E-01
5.280E-07,4.98836E-01
5.284E-07,4.94930E-01
5.288E-07,4.92977E-01
5.292E-07,5.02742E-01
5.296E-07,4.96883E-01
5.300E-07,4.98836E-01
5.304E-07,4.94930E-01
5.308E-07,4.92977E-01
5.312E-07,4.92977E-01
5.316E-07,4.98836E-01
5.320E-07,4.96883E-01
5.324E-07,5.00789E-01
5.328E-07,4.91023E-01
5.332E-07,4.94930E-01
5.336E-07,4.98836E-01
5.340E-07,4.91023E-01
5.344E-07,5.00789E-01
5.348E-07,4.92977E-01
5.352E-07,4.89070E-01
5.356E-07,4.94930E-01
5.360E-07,4.98836E-01
5.364E-07,5.00789E-01
5.368E-07,5.02742E-01
5.372E-07,4.94930E-01
5.376E-07,4.94930E-01
5.380E-07,4.98836E-01
5.384E-07,4.94930E-01
5.388E-07,4.96883E-01
5.392E-07,4.92977E-01
5.396E-07,4.83211E-01
5.400E-07,4.89070E-01
5.404E-07,4.92977E-01
5.408E-07,5.06648E-01
5.412E-07,4.94930E-01
5.416E-07,4.98836E-01
5.420E-07,4.94930E-01
5.424E-07,4.96883E-01
5.428E-07,4.91023E-01
5.432E-07,4.87117E-01
5.436E-07,4.92977E-01
5.440E-07,4.94930E-01
5.444E-07,4.87117E-01
5.448E-07,4.87117E-01
5.452E-07,4.87117E-01
5.456E-07,4.94930E-01
5.460E-07,4.91023E-01
5.464E-07,4.96883E-01
5.468E-07,4.94930E-01
5.472E-07,4.92977E-01
5.476E-07,4.92977E-01
5.480E-07,4.94930E-01
5.484E-07,4.92977E-01
5.488E-07,4.98836E-01
5.492E-07,4.92977E-01
5.496E-07,4.92977E-01
5.500E-07,4.94930E-01
5.504E-07,4.96883E-01
5.508E-07,4.98836E-01
5.512E-07,4.94930E-01
5.516E-07,5.00789E-01
5.520E-07,4.94930E-01
5.524E-07,4.91023E-01
5.528E-07,4.91023E-01
5.532E-07,4.96883E-01
5.536E-07,4.96883E-01
5.540E-07,5.02742E-01
5.544E-07,5.00789E-01
5.548E-07,4.96883E-01
5.552E-07,4.87117E-01
5.556E-07,4.98836E-01
5.560E-07,5.00789E-01
5.564E-07,5.00789E-01
5.568E-07,5.04695E-01
5.572E-07,4.92977E-01
5.576E-07,4.96883E-01
5.580E-07,4.94930E-01
5.584E-07,4.92977E-01
5.588E-07,4.96883E-01
5.592E-07,5.00789E-01
5.596E-07,4.94930E-01
5.600E-07,5.02742E-01
5.604E-07,5.04695E-01
5.608E-07,4.87117E-01
5.612E-07,5.02742E-01
5.616E-07,4.98836E-01
5.620E-07,4.98836E-01
5.624E-07,5.08602E-01
5.628E-07,5.02742E-01
5.632E-07,4.96883E-01
5.636E-07,5.00789E-01
5.640E-07,5.04695E-01
5.644E-07,4.98836E-01
5.648E-07,4.92977E-01
5.652E-07,4.94930E-01
5.656E-07,4.98836E-01
5.660E-07,4.89070E-01
5.664E-07,4.89070E-01
5.668E-07,5.00789E-01
5.672E-07,4.96883E-01
5.676E-07,4.96883E-01
5.680E-07,4.92977E-01
5.684E-07,4.98836E-01
5.688E-07,4.94930E-01
5.692E-07,4.96883E-01
5.696E-07,4.91023E-01
5.700E-07,4.92977E-01
5.704E-07,4.92977E-01
5.708E-07,4.92977E-01
5.712E-07,4.94930E-01
5.716E-07,4.98836E-01
5.720E-07,4.98836E-01
5.724E-07,5.00789E-01
5.728E-07,5.02742E-01
5.732E-07,4.96883E-01
5.736E-07,4.94930E-01
5.740E-07,4.91023E-01
5.744E-07,4.92977E-01
5.748E-07,4.92977E-01
5.752E-07,4.87117E-01
5.756E-07,4.98836E-01
5.760E-07,5.04695E-01
5.764E-07,4.92977E-01
5.768E-07,4.94930E-01
5.772E-07,4.96883E-01
5.776E-07,4.98836E-01
5.780E-07,4.92977E-01
5.784E-07,4.89070E-01
5.788E-07,4.92977E-01
5.792E-07,4.94930E-01
5.796E-07,5.02742E-01
5.800E-07,5.06648E-01
5.804E-07,4.94930E-01
5.808E-07,4.89070E-01
5.812E-07,5.04695E-01
5.816E-07,5.04695E-01
5.820E-07,4.98836E-01
5.824E-07,4.92977E-01
5.828E-07,5.00789E-01
5.832E-07,4.94930E-01
5.836E-07,5.02742E-01
5.840E-07,4.98836E-01
5.844E-07,4.94930E-01
5.848E-07,4.91023E-01
5.852E-07,5.02742E-01
5.856E-07,5.02742E-01
5.860E-07,5.00789E-01
5.864E-07,4.98836E-01
5.868E-07,5.00789E-01
5.872E-07,4.96883E-01
5.876E-07,4.94930E-01
5.880E-07,5.02742E-01
5.884E-07,4.92977E-01
5.888E-07,4.91023E-01
5.892E-07,5.00789E-01
5.896E-07,4.92977E-01
5.900E-07,4.92977E-01
5.904E-07,4.96883E-01
5.908E-07,5.00789E-01
5.912E-07,5.06648E-01
5.916E-07,5.00789E-01
5.920E-07,5.02742E-01
5.924E-07,4.98836E-01
5.928E-07,4.94930E-01
5.932E-07,5.02742E-01
5.936E-07,5.00789E-01
5.940E-07,4.98836E-01
5.944E-07,5.00789E-01
5.948E-07,5.00789E-01
5.952E-07,4.89070E-01
5.956E-07,4.98836E-01
5.960E-07,5.00789E-01
5.964E-07,4.87117E-01
5.968E-07,4.89070E-01
5.972E-07,4.92977E-01
5.976E-07,4.96883E-01
5.980E-07,4.98836E-01
5.984E-07,4.96883E-01
5.988E-07,4.94930E-01
5.992E-07,4.92977E-01
5.996E-07,4.96883E-01
6.000E-07,5.00789E-01
6.004E-07,4.91023E-01
6.008E-07,4.96883E-01
6.012E-07,4.96883E-01
6.016E-07,4.98836E-01
6.020E-07,4.89070E-01
6.024E-07,4.98836E-01
6.028E-07,5.02742E-01
6.032E-07,4.92977E-01
6.036E-07,4.96883E-01
6.040E-07,4.96883E-01
6.044E-07,4.94930E-01
6.048E-07,4.96883E-01
6.052E-07,4.94930E-01
6.056E-07,4.98836E-01
6.060E-07,4.89070E-01
6.064E-07,4.91023E-01
6.068E-07,4.98836E-01
6.072E-07,4.92977E-01
6.076E-07,4.91023E-01
6.080E-07,4.96883E-01
6.084E-07,5.00789E-01
6.088E-07,4.96883E-01
6.092E-07,5.04695E-01
6.096E-07,4.89070E-01
6.100E-07,4.96883E-01
6.104E-07,4.96883E-01
6.108E-07,4.96883E-01
6.112E-07,4.94930E-01
6.116E-07,5.00789E-01
6.120E-07,5.00789E-01
6.124E-07,5.02742E-01
6.128E-07,5.00789E-01
6.132E-07,5.04695E-01
6.136E-07,4.96883E-01
6.140E-07,4.91023E-01
6.144E-07,5.00789E-01
6.148E-07,4.92977E-01
6.152E-07,4.87117E-01
6.156E-07,4.94930E-01
6.160E-07,4.98836E-01
6.164E-07,5.00789E-01
6.168E-07,5.02742E-01
6.172E-07,4.92977E-01
6.176E-07,4.98836E-01
6.180E-07,5.00789E-01
6.184E-07,4.94930E-01
6.188E-07,4.98836E-01
6.192E-07,4.94930E-01
6.196E-07,4.94930E-01
6.200E-07,5.00789E-01
6.204E-07,4.92977E-01
6.208E-07,4.91023E-01
6.212E-07,4.94930E-01
6.216E-07,5.04695E-01
6.220E-07,4.92977E-01
6.224E-07,4.92977E-01
6.228E-07,4.94930E-01
6.232E-07,4.92977E-01
6.236E-07,4.98836E-01
6.240E-07,4.92977E-01
6.244E-07,5.02742E-01
6.248E-07,4.98836E-01
6.252E-07,4.94930E-01
6.256E-07,4.96883E-01
